#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  89
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  89
#! SET periodic_psi true
   -3.141592654   -3.141592654  -22.481770948  -21.633349792    1.024773986
   -3.070995066   -3.141592654  -23.885539250  -18.079957271    1.788324495
   -3.000397478   -3.141592654  -25.030704174  -14.343766995    2.293134977
   -2.929799890   -3.141592654  -25.913256661  -10.694834758    2.563370536
   -2.859202303   -3.141592654  -26.549053624   -7.388461577    2.741162662
   -2.788604715   -3.141592654  -26.966831060   -4.525596739    3.019876392
   -2.718007127   -3.141592654  -27.195858197   -2.016718891    3.514817638
   -2.647409540   -3.141592654  -27.255697853    0.272468694    4.183140227
   -2.576811952   -3.141592654  -27.160717590    2.349883178    4.850490389
   -2.506214364   -3.141592654  -26.930915209    4.046815451    5.331068709
   -2.435616776   -3.141592654  -26.600752574    5.170196271    5.556355784
   -2.365019189   -3.141592654  -26.212650455    5.705151181    5.607055816
   -2.294421601   -3.141592654  -25.802344859    5.829858270    5.646193967
   -2.223824013   -3.141592654  -25.390218569    5.791813060    5.802212773
   -2.153226425   -3.141592654  -24.982759472    5.704038775    6.099721050
   -2.082628838   -3.141592654  -24.582478717    5.573589244    6.467130481
   -2.012031250   -3.141592654  -24.193250122    5.395164976    6.803401628
   -1.941433662   -3.141592654  -23.817367562    5.209646249    7.037421069
   -1.870836075   -3.141592654  -23.452810828    5.083871651    7.158207510
   -1.800238487   -3.141592654  -23.091745623    5.126098835    7.218655446
   -1.729640899   -3.141592654  -22.716437631    5.529002090    7.332688780
   -1.659043311   -3.141592654  -22.291392094    6.597299650    7.651805751
   -1.588445724   -3.141592654  -21.758422450    8.621617122    8.332760636
   -1.517848136   -3.141592654  -21.045464155   11.685755459    9.466002703
   -1.447250548   -3.141592654  -20.085908258   15.535681509   11.022658597
   -1.376652961   -3.141592654  -18.840176293   19.709640052   12.831405527
   -1.306055373   -3.141592654  -17.302721683   23.744686109   14.602528052
   -1.235457785   -3.141592654  -15.496324483   27.264251924   15.984518262
   -1.164860197   -3.141592654  -13.468930231   29.951481585   16.645062638
   -1.094262610   -3.141592654  -11.292894866   31.395898195   16.356029189
   -1.023665022   -3.141592654   -9.071423270   31.188402993   15.071944738
   -0.953067434   -3.141592654   -6.930700209   29.087079944   12.963605997
   -0.882469847   -3.141592654   -5.001548800   25.271267152   10.373876878
   -0.811872259   -3.141592654   -3.386649158   20.304387089    7.708259213
   -0.741274671   -3.141592654   -2.139124983   15.007321460    5.313804776
   -0.670677083   -3.141592654   -1.253583927   10.151879611    3.398541762
   -0.600079496   -3.141592654   -0.679075314    6.271440829    2.019299218
   -0.529481908   -3.141592654   -0.338603774    3.520445975    1.115687680
   -0.458884320   -3.141592654   -0.155120632    1.793393244    0.574999733
   -0.388286732   -3.141592654   -0.065065802    0.824723138    0.276358776
   -0.317689145   -3.141592654   -0.024993025    0.342451136    0.123985713
   -0.247091557   -3.141592654   -0.008730144    0.126969491    0.051754629
   -0.176493969   -3.141592654   -0.002776461    0.042053025    0.020281753
   -0.105896382   -3.141592654   -0.000725612    0.010857292    0.007408185
   -0.035298794   -3.141592654   -0.000194496    0.002857355    0.002513777
