#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  89
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  89
#! SET periodic_psi true
   -3.141592654   -3.141592654  -72.227305921  -34.512578896    0.939152923
   -3.070995066   -3.141592654  -74.540124854  -30.884773535    1.784565285
   -3.000397478   -3.141592654  -76.562768191  -26.306774446    2.681014869
   -2.929799890   -3.141592654  -78.236327222  -21.133207954    3.367264784
   -2.859202303   -3.141592654  -79.544961875  -16.097273805    3.701192023
   -2.788604715   -3.141592654  -80.517976287  -11.611637745    3.745895067
   -2.718007127   -3.141592654  -81.190288128   -7.540348788    3.683941237
   -2.647409540   -3.141592654  -81.577419999   -3.495102422    3.668285650
   -2.576811952   -3.141592654  -81.677312948    0.569953780    3.711974373
   -2.506214364   -3.141592654  -81.498742058    4.273542444    3.694985000
   -2.435616776   -3.141592654  -81.085865817    7.151311139    3.450149774
   -2.365019189   -3.141592654  -80.508826350    8.888188495    2.880314201
   -2.294421601   -3.141592654  -79.854401808    9.322239090    2.070350906
   -2.223824013   -3.141592654  -79.220174907    8.248693566    1.278887541
   -2.153226425   -3.141592654  -78.718015549    5.586152237    0.814554864
   -2.082628838   -3.141592654  -78.451453313    1.695983503    0.816653193
   -2.012031250   -3.141592654  -78.476098258   -2.464006175    1.149675284
   -1.941433662   -3.141592654  -78.771246621   -5.808124995    1.496980948
   -1.870836075   -3.141592654  -79.254064565   -7.797080383    1.586552891
   -1.800238487   -3.141592654  -79.832908449   -8.584763962    1.374428590
   -1.729640899   -3.141592654  -80.438762510   -8.590240202    1.006563911
   -1.659043311   -3.141592654  -81.017526663   -7.801554402    0.658201871
   -1.588445724   -3.141592654  -81.498890557   -5.695635436    0.405391584
   -1.517848136   -3.141592654  -81.775167152   -2.021347460    0.239041392
   -1.447250548   -3.141592654  -81.745167352    2.842820471    0.189813045
   -1.376652961   -3.141592654  -81.354651255    8.055540429    0.364814150
   -1.306055373   -3.141592654  -80.602814280   13.077200093    0.930938353
   -1.235457785   -3.141592654  -79.500281594   18.066051167    1.985128045
   -1.164860197   -3.141592654  -78.031065704   23.531802906    3.500355955
