#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  89
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  89
#! SET periodic_psi true
   -3.141592654   -3.141592654  -81.189323829  -27.428272896    0.380228655
   -3.070995066   -3.141592654  -82.972057989  -23.159245969    0.313671439
   -3.000397478   -3.141592654  -84.456087439  -18.980155627    0.349093061
   -2.929799890   -3.141592654  -85.647459623  -14.854905507    0.785155998
   -2.859202303   -3.141592654  -86.544837427  -10.641298759    1.724617041
   -2.788604715   -3.141592654  -87.138407102   -6.266427087    3.044814471
   -2.718007127   -3.141592654  -87.423959165   -1.964856500    4.519980610
   -2.647409540   -3.141592654  -87.424201025    1.705585475    5.873662444
   -2.576811952   -3.141592654  -87.202032262    4.242987054    6.886189647
   -2.506214364   -3.141592654  -86.843624993    5.622111724    7.455238654
   -2.435616776   -3.141592654  -86.418077614    6.231034046    7.678219054
   -2.365019189   -3.141592654  -85.960473602    6.599500522    7.800149243
   -2.294421601   -3.141592654  -85.479636687    6.869702482    8.065000342
   -2.223824013   -3.141592654  -84.986000437    6.894049156    8.556314470
   -2.153226425   -3.141592654  -84.503306829    6.600661440    9.140686082
   -2.082628838   -3.141592654  -84.047903314    6.152901383    9.605755008
   -2.012031250   -3.141592654  -83.619210400    5.883199062    9.853885383
   -1.941433662   -3.141592654  -83.200138520    5.869283103    9.971490357
   -1.870836075   -3.141592654  -82.777377204    5.968510598   10.175391608
   -1.800238487   -3.141592654  -82.343545780    6.213739654   10.606162934
   -1.729640899   -3.141592654  -81.877100570    6.983104144   11.194734272
   -1.659043311   -3.141592654  -81.324729178    8.691611133   11.713578108
   -1.588445724   -3.141592654  -80.616305012   11.366964933   11.974312453
   -1.517848136   -3.141592654  -79.694842391   14.641267050   12.030027668
   -1.447250548   -3.141592654  -78.529130791   18.286554383   12.206114818
   -1.376652961   -3.141592654  -77.087718619   22.533849054   12.905732296
   -1.306055373   -3.141592654  -75.312688182   27.762030059   14.347021530
   -1.235457785   -3.141592654  -73.133989980   33.893948839   16.412931998
   -1.164860197   -3.141592654  -70.512020447   40.141660194   18.710961347
   -1.094262610   -3.141592654  -67.473577252   45.582451097   20.844000282
   -1.023665022   -3.141592654  -64.089812763   49.972283031   22.633098319
   -0.953067434   -3.141592654  -60.414100855   54.031730892   24.163731170
